DC ID,DC Name,Delivery Date,Weekday,Time Scope,DC Capacity,Orders Delivered,Items Delivered,Service Type,State
DC_003,East Satellite Depot DC_003,2026-06-07,Sunday,Evening,0,0,0,Satellite Depot,East
DC_004,West Urban Hub DC_004,2026-06-07,Sunday,Morning,747,389,1218,Urban Hub,West
DC_004,West Urban Hub DC_004,2026-06-07,Sunday,Afternoon,973,695,1873,Urban Hub,West
DC_004,West Urban Hub DC_004,2026-06-07,Sunday,Evening,693,376,1169,Urban Hub,West
DC_005,Central Regional Center DC_005,2026-06-07,Sunday,Morning,90,63,197,Regional Center,Central
DC_005,Central Regional Center DC_005,2026-06-07,Sunday,Afternoon,178,102,352,Regional Center,Central
DC_005,Central Regional Center DC_005,2026-06-07,Sunday,Evening,86,49,166,Regional Center,Central
DC_006,North Satellite Depot DC_006,2026-06-07,Sunday,Morning,0,0,0,Satellite Depot,North
DC_006,North Satellite Depot DC_006,2026-06-07,Sunday,Afternoon,0,0,0,Satellite Depot,North
DC_006,North Satellite Depot DC_006,2026-06-07,Sunday,Evening,0,0,0,Satellite Depot,North
DC_007,South Urban Hub DC_007,2026-06-07,Sunday,Morning,508,308,885,Urban Hub,South
DC_007,South Urban Hub DC_007,2026-06-07,Sunday,Afternoon,870,450,1487,Urban Hub,South
DC_007,South Urban Hub DC_007,2026-06-07,Sunday,Evening,454,232,808,Urban Hub,South
DC_008,East Regional Center DC_008,2026-06-07,Sunday,Morning,1309,185,589,Regional Center,East
DC_008,East Regional Center DC_008,2026-06-07,Sunday,Afternoon,1865,250,834,Regional Center,East
DC_008,East Regional Center DC_008,2026-06-07,Sunday,Evening,1527,198,537,Regional Center,East
DC_009,West Satellite Depot DC_009,2026-06-07,Sunday,Morning,0,0,0,Satellite Depot,West
DC_009,West Satellite Depot DC_009,2026-06-07,Sunday,Afternoon,0,0,0,Satellite Depot,West
DC_009,West Satellite Depot DC_009,2026-06-07,Sunday,Evening,0,0,0,Satellite Depot,West
DC_010,Central Urban Hub DC_010,2026-06-07,Sunday,Morning,104,112,337,Urban Hub,Central
DC_010,Central Urban Hub DC_010,2026-06-07,Sunday,Afternoon,157,151,466,Urban Hub,Central
DC_010,Central Urban Hub DC_010,2026-06-07,Sunday,Evening,83,82,243,Urban Hub,Central
DC_011,North Regional Center DC_011,2026-06-07,Sunday,Morning,582,365,1203,Regional Center,North
DC_011,North Regional Center DC_011,2026-06-07,Sunday,Afternoon,1067,579,1773,Regional Center,North
DC_011,North Regional Center DC_011,2026-06-07,Sunday,Evening,738,408,1248,Regional Center,North
DC_012,South Satellite Depot DC_012,2026-06-07,Sunday,Morning,0,0,0,Satellite Depot,South
DC_012,South Satellite Depot DC_012,2026-06-07,Sunday,Afternoon,0,0,0,Satellite Depot,South
DC_012,South Satellite Depot DC_012,2026-06-07,Sunday,Evening,0,0,0,Satellite Depot,South
DC_013,East Urban Hub DC_013,2026-06-07,Sunday,Morning,386,226,788,Urban Hub,East
DC_013,East Urban Hub DC_013,2026-06-07,Sunday,Afternoon,543,367,1250,Urban Hub,East
DC_013,East Urban Hub DC_013,2026-06-07,Sunday,Evening,292,181,594,Urban Hub,East
DC_014,West Regional Center DC_014,2026-06-07,Sunday,Morning,1017,534,1731,Regional Center,West
DC_014,West Regional Center DC_014,2026-06-07,Sunday,Afternoon,1079,699,2129,Regional Center,West
DC_014,West Regional Center DC_014,2026-06-07,Sunday,Evening,800,394,1299,Regional Center,West
DC_015,Central Satellite Depot DC_015,2026-06-07,Sunday,Morning,0,0,0,Satellite Depot,Central
DC_015,Central Satellite Depot DC_015,2026-06-07,Sunday,Afternoon,0,0,0,Satellite Depot,Central
DC_015,Central Satellite Depot DC_015,2026-06-07,Sunday,Evening,0,0,0,Satellite Depot,Central
DC_016,North Urban Hub DC_016,2026-06-07,Sunday,Morning,218,160,497,Urban Hub,North
DC_016,North Urban Hub DC_016,2026-06-07,Sunday,Afternoon,316,232,701,Urban Hub,North
DC_016,North Urban Hub DC_016,2026-06-07,Sunday,Evening,204,127,355,Urban Hub,North
DC_017,South Regional Center DC_017,2026-06-07,Sunday,Morning,433,255,785,Regional Center,South
DC_017,South Regional Center DC_017,2026-06-07,Sunday,Afternoon,755,464,1505,Regional Center,South
DC_017,South Regional Center DC_017,2026-06-07,Sunday,Evening,348,206,709,Regional Center,South
DC_018,East Satellite Depot DC_018,2026-06-07,Sunday,Morning,0,0,0,Satellite Depot,East
DC_018,East Satellite Depot DC_018,2026-06-07,Sunday,Afternoon,0,0,0,Satellite Depot,East
DC_018,East Satellite Depot DC_018,2026-06-07,Sunday,Evening,0,0,0,Satellite Depot,East
DC_019,West Urban Hub DC_019,2026-06-07,Sunday,Morning,780,482,1442,Urban Hub,West
DC_019,West Urban Hub DC_019,2026-06-07,Sunday,Afternoon,1105,696,2206,Urban Hub,West
DC_019,West Urban Hub DC_019,2026-06-07,Sunday,Evening,700,473,1363,Urban Hub,West
DC_020,Central Regional Center DC_020,2026-06-07,Sunday,Morning,377,220,670,Regional Center,Central
DC_020,Central Regional Center DC_020,2026-06-07,Sunday,Afternoon,536,362,1198,Regional Center,Central
DC_020,Central Regional Center DC_020,2026-06-07,Sunday,Evening,360,186,587,Regional Center,Central
DC_021,North Satellite Depot DC_021,2026-06-07,Sunday,Morning,0,0,0,Satellite Depot,North
DC_021,North Satellite Depot DC_021,2026-06-07,Sunday,Afternoon,0,0,0,Satellite Depot,North
DC_021,North Satellite Depot DC_021,2026-06-07,Sunday,Evening,0,0,0,Satellite Depot,North
DC_022,South Urban Hub DC_022,2026-06-07,Sunday,Morning,280,188,579,Urban Hub,South
DC_022,South Urban Hub DC_022,2026-06-07,Sunday,Afternoon,497,277,874,Urban Hub,South
DC_022,South Urban Hub DC_022,2026-06-07,Sunday,Evening,255,167,495,Urban Hub,South
DC_023,East Regional Center DC_023,2026-06-07,Sunday,Morning,757,552,1561,Regional Center,East
DC_023,East Regional Center DC_023,2026-06-07,Sunday,Afternoon,1114,740,2214,Regional Center,East
DC_023,East Regional Center DC_023,2026-06-07,Sunday,Evening,554,416,1176,Regional Center,East
DC_024,West Satellite Depot DC_024,2026-06-07,Sunday,Morning,0,0,0,Satellite Depot,West
DC_024,West Satellite Depot DC_024,2026-06-07,Sunday,Afternoon,0,0,0,Satellite Depot,West
DC_024,West Satellite Depot DC_024,2026-06-07,Sunday,Evening,0,0,0,Satellite Depot,West
DC_001,North Urban Hub DC_001,2026-06-08,Monday,Morning,536,261,948,Urban Hub,North
DC_001,North Urban Hub DC_001,2026-06-08,Monday,Afternoon,703,316,1118,Urban Hub,North
DC_001,North Urban Hub DC_001,2026-06-08,Monday,Evening,392,237,761,Urban Hub,North
DC_002,South Regional Center DC_002,2026-06-08,Monday,Morning,166,112,321,Regional Center,South
DC_002,South Regional Center DC_002,2026-06-08,Monday,Afternoon,246,142,491,Regional Center,South
DC_002,South Regional Center DC_002,2026-06-08,Monday,Evening,151,105,292,Regional Center,South
DC_003,East Satellite Depot DC_003,2026-06-08,Monday,Morning,302,265,844,Satellite Depot,East
DC_003,East Satellite Depot DC_003,2026-06-08,Monday,Afternoon,365,329,1084,Satellite Depot,East
DC_003,East Satellite Depot DC_003,2026-06-08,Monday,Evening,193,217,628,Satellite Depot,East
DC_004,West Urban Hub DC_004,2026-06-08,Monday,Morning,632,360,1098,Urban Hub,West
DC_004,West Urban Hub DC_004,2026-06-08,Monday,Afternoon,747,545,1655,Urban Hub,West
DC_004,West Urban Hub DC_004,2026-06-08,Monday,Evening,361,240,770,Urban Hub,West
DC_005,Central Regional Center DC_005,2026-06-08,Monday,Morning,93,59,168,Regional Center,Central
DC_005,Central Regional Center DC_005,2026-06-08,Monday,Afternoon,156,111,295,Regional Center,Central
DC_005,Central Regional Center DC_005,2026-06-08,Monday,Evening,69,46,145,Regional Center,Central
DC_006,North Satellite Depot DC_006,2026-06-08,Monday,Morning,819,100,287,Satellite Depot,North
DC_006,North Satellite Depot DC_006,2026-06-08,Monday,Afternoon,1353,194,521,Satellite Depot,North
DC_006,North Satellite Depot DC_006,2026-06-08,Monday,Evening,677,89,266,Satellite Depot,North
DC_007,South Urban Hub DC_007,2026-06-08,Monday,Morning,427,213,720,Urban Hub,South
DC_007,South Urban Hub DC_007,2026-06-08,Monday,Afternoon,610,379,1199,Urban Hub,South
DC_007,South Urban Hub DC_007,2026-06-08,Monday,Evening,374,220,670,Urban Hub,South
DC_008,East Regional Center DC_008,2026-06-08,Monday,Morning,1728,272,761,Regional Center,East
DC_008,East Regional Center DC_008,2026-06-08,Monday,Afternoon,2452,288,1027,Regional Center,East
DC_008,East Regional Center DC_008,2026-06-08,Monday,Evening,1854,194,663,Regional Center,East
DC_009,West Satellite Depot DC_009,2026-06-08,Monday,Morning,290,182,601,Satellite Depot,West
DC_009,West Satellite Depot DC_009,2026-06-08,Monday,Afternoon,407,240,806,Satellite Depot,West
DC_009,West Satellite Depot DC_009,2026-06-08,Monday,Evening,271,184,497,Satellite Depot,West
DC_010,Central Urban Hub DC_010,2026-06-08,Monday,Morning,87,96,275,Urban Hub,Central
DC_010,Central Urban Hub DC_010,2026-06-08,Monday,Afternoon,121,129,381,Urban Hub,Central
DC_010,Central Urban Hub DC_010,2026-06-08,Monday,Evening,84,63,216,Urban Hub,Central
DC_011,North Regional Center DC_011,2026-06-08,Monday,Morning,638,431,1072,Regional Center,North
DC_011,North Regional Center DC_011,2026-06-08,Monday,Afternoon,877,551,1738,Regional Center,North
DC_011,North Regional Center DC_011,2026-06-08,Monday,Evening,468,303,954,Regional Center,North
DC_012,South Satellite Depot DC_012,2026-06-08,Monday,Morning,544,306,981,Satellite Depot,South
DC_012,South Satellite Depot DC_012,2026-06-08,Monday,Afternoon,898,482,1671,Satellite Depot,South
DC_012,South Satellite Depot DC_012,2026-06-08,Monday,Evening,441,232,860,Satellite Depot,South
DC_013,East Urban Hub DC_013,2026-06-08,Monday,Morning,327,246,714,Urban Hub,East
DC_013,East Urban Hub DC_013,2026-06-08,Monday,Afternoon,597,365,1112,Urban Hub,East
DC_013,East Urban Hub DC_013,2026-06-08,Monday,Evening,224,154,435,Urban Hub,East
DC_014,West Regional Center DC_014,2026-06-08,Monday,Morning,779,366,1298,Regional Center,West
DC_014,West Regional Center DC_014,2026-06-08,Monday,Afternoon,859,692,1969,Regional Center,West
DC_014,West Regional Center DC_014,2026-06-08,Monday,Evening,759,374,1178,Regional Center,West
DC_015,Central Satellite Depot DC_015,2026-06-08,Monday,Morning,2097,262,777,Satellite Depot,Central
DC_015,Central Satellite Depot DC_015,2026-06-08,Monday,Afternoon,3346,381,1138,Satellite Depot,Central
DC_015,Central Satellite Depot DC_015,2026-06-08,Monday,Evening,1597,217,689,Satellite Depot,Central
DC_016,North Urban Hub DC_016,2026-06-08,Monday,Morning,280,151,451,Urban Hub,North
DC_016,North Urban Hub DC_016,2026-06-08,Monday,Afternoon,337,227,654,Urban Hub,North
DC_016,North Urban Hub DC_016,2026-06-08,Monday,Evening,207,127,370,Urban Hub,North
DC_017,South Regional Center DC_017,2026-06-08,Monday,Morning,424,269,798,Regional Center,South
DC_017,South Regional Center DC_017,2026-06-08,Monday,Afternoon,653,367,1101,Regional Center,South
DC_017,South Regional Center DC_017,2026-06-08,Monday,Evening,362,208,696,Regional Center,South
DC_018,East Satellite Depot DC_018,2026-06-08,Monday,Morning,228,150,403,Satellite Depot,East
DC_018,East Satellite Depot DC_018,2026-06-08,Monday,Afternoon,306,184,537,Satellite Depot,East
DC_018,East Satellite Depot DC_018,2026-06-08,Monday,Evening,169,95,348,Satellite Depot,East
DC_019,West Urban Hub DC_019,2026-06-08,Monday,Morning,553,343,1199,Urban Hub,West
DC_019,West Urban Hub DC_019,2026-06-08,Monday,Afternoon,957,551,1879,Urban Hub,West
DC_019,West Urban Hub DC_019,2026-06-08,Monday,Evening,571,360,1059,Urban Hub,West
DC_020,Central Regional Center DC_020,2026-06-08,Monday,Morning,251,162,475,Regional Center,Central
DC_020,Central Regional Center DC_020,2026-06-08,Monday,Afternoon,410,293,802,Regional Center,Central
DC_020,Central Regional Center DC_020,2026-06-08,Monday,Evening,264,173,519,Regional Center,Central
DC_021,North Satellite Depot DC_021,2026-06-08,Monday,Morning,1856,194,636,Satellite Depot,North
DC_021,North Satellite Depot DC_021,2026-06-08,Monday,Afternoon,2451,302,974,Satellite Depot,North
DC_021,North Satellite Depot DC_021,2026-06-08,Monday,Evening,1530,151,506,Satellite Depot,North
DC_022,South Urban Hub DC_022,2026-06-08,Monday,Morning,274,153,489,Urban Hub,South
DC_022,South Urban Hub DC_022,2026-06-08,Monday,Afternoon,367,259,765,Urban Hub,South
DC_022,South Urban Hub DC_022,2026-06-08,Monday,Evening,207,113,340,Urban Hub,South
DC_023,East Regional Center DC_023,2026-06-08,Monday,Morning,856,506,1494,Regional Center,East
DC_023,East Regional Center DC_023,2026-06-08,Monday,Afternoon,1070,616,1908,Regional Center,East
DC_023,East Regional Center DC_023,2026-06-08,Monday,Evening,482,327,1001,Regional Center,East
DC_024,West Satellite Depot DC_024,2026-06-08,Monday,Morning,393,187,655,Satellite Depot,West
DC_024,West Satellite Depot DC_024,2026-06-08,Monday,Afternoon,505,304,911,Satellite Depot,West
DC_024,West Satellite Depot DC_024,2026-06-08,Monday,Evening,246,136,422,Satellite Depot,West
DC_001,North Urban Hub DC_001,2026-06-09,Tuesday,Morning,465,201,738,Urban Hub,North
DC_001,North Urban Hub DC_001,2026-06-09,Tuesday,Afternoon,572,368,1082,Urban Hub,North
DC_001,North Urban Hub DC_001,2026-06-09,Tuesday,Evening,331,194,601,Urban Hub,North
DC_002,South Regional Center DC_002,2026-06-09,Tuesday,Morning,165,106,334,Regional Center,South
DC_002,South Regional Center DC_002,2026-06-09,Tuesday,Afternoon,282,168,529,Regional Center,South
DC_002,South Regional Center DC_002,2026-06-09,Tuesday,Evening,132,86,273,Regional Center,South
DC_003,East Satellite Depot DC_003,2026-06-09,Tuesday,Morning,260,258,791,Satellite Depot,East
DC_003,East Satellite Depot DC_003,2026-06-09,Tuesday,Afternoon,391,407,1205,Satellite Depot,East
DC_003,East Satellite Depot DC_003,2026-06-09,Tuesday,Evening,212,200,710,Satellite Depot,East
DC_004,West Urban Hub DC_004,2026-06-09,Tuesday,Morning,576,439,1152,Urban Hub,West
DC_004,West Urban Hub DC_004,2026-06-09,Tuesday,Afternoon,1199,678,1935,Urban Hub,West
DC_004,West Urban Hub DC_004,2026-06-09,Tuesday,Evening,586,356,1035,Urban Hub,West
DC_005,Central Regional Center DC_005,2026-06-09,Tuesday,Morning,88,62,178,Regional Center,Central
DC_005,Central Regional Center DC_005,2026-06-09,Tuesday,Afternoon,152,83,276,Regional Center,Central
DC_005,Central Regional Center DC_005,2026-06-09,Tuesday,Evening,106,49,164,Regional Center,Central
DC_006,North Satellite Depot DC_006,2026-06-09,Tuesday,Morning,622,86,247,Satellite Depot,North
DC_006,North Satellite Depot DC_006,2026-06-09,Tuesday,Afternoon,829,128,400,Satellite Depot,North
DC_006,North Satellite Depot DC_006,2026-06-09,Tuesday,Evening,549,76,208,Satellite Depot,North
DC_007,South Urban Hub DC_007,2026-06-09,Tuesday,Morning,379,258,733,Urban Hub,South
DC_007,South Urban Hub DC_007,2026-06-09,Tuesday,Afternoon,481,271,905,Urban Hub,South
DC_007,South Urban Hub DC_007,2026-06-09,Tuesday,Evening,239,161,497,Urban Hub,South
DC_008,East Regional Center DC_008,2026-06-09,Tuesday,Morning,1469,154,544,Regional Center,East
DC_008,East Regional Center DC_008,2026-06-09,Tuesday,Afternoon,2175,235,783,Regional Center,East
DC_008,East Regional Center DC_008,2026-06-09,Tuesday,Evening,1391,149,498,Regional Center,East
DC_009,West Satellite Depot DC_009,2026-06-09,Tuesday,Morning,362,238,702,Satellite Depot,West
DC_009,West Satellite Depot DC_009,2026-06-09,Tuesday,Afternoon,486,339,938,Satellite Depot,West
DC_009,West Satellite Depot DC_009,2026-06-09,Tuesday,Evening,274,197,599,Satellite Depot,West
DC_010,Central Urban Hub DC_010,2026-06-09,Tuesday,Morning,84,81,290,Urban Hub,Central
DC_010,Central Urban Hub DC_010,2026-06-09,Tuesday,Afternoon,185,158,477,Urban Hub,Central
DC_010,Central Urban Hub DC_010,2026-06-09,Tuesday,Evening,83,69,245,Urban Hub,Central
DC_011,North Regional Center DC_011,2026-06-09,Tuesday,Morning,760,430,1314,Regional Center,North
DC_011,North Regional Center DC_011,2026-06-09,Tuesday,Afternoon,890,539,1640,Regional Center,North
DC_011,North Regional Center DC_011,2026-06-09,Tuesday,Evening,607,426,1043,Regional Center,North
DC_012,South Satellite Depot DC_012,2026-06-09,Tuesday,Morning,561,323,949,Satellite Depot,South
DC_012,South Satellite Depot DC_012,2026-06-09,Tuesday,Afternoon,985,592,1657,Satellite Depot,South
DC_012,South Satellite Depot DC_012,2026-06-09,Tuesday,Evening,501,284,840,Satellite Depot,South
DC_013,East Urban Hub DC_013,2026-06-09,Tuesday,Morning,326,229,653,Urban Hub,East
DC_013,East Urban Hub DC_013,2026-06-09,Tuesday,Afternoon,561,302,999,Urban Hub,East
DC_013,East Urban Hub DC_013,2026-06-09,Tuesday,Evening,273,201,564,Urban Hub,East
DC_014,West Regional Center DC_014,2026-06-09,Tuesday,Morning,767,487,1361,Regional Center,West
DC_014,West Regional Center DC_014,2026-06-09,Tuesday,Afternoon,929,706,2038,Regional Center,West
DC_014,West Regional Center DC_014,2026-06-09,Tuesday,Evening,687,412,1127,Regional Center,West
DC_015,Central Satellite Depot DC_015,2026-06-09,Tuesday,Morning,2249,278,834,Satellite Depot,Central
DC_015,Central Satellite Depot DC_015,2026-06-09,Tuesday,Afternoon,4024,445,1310,Satellite Depot,Central
DC_015,Central Satellite Depot DC_015,2026-06-09,Tuesday,Evening,2291,256,771,Satellite Depot,Central
DC_016,North Urban Hub DC_016,2026-06-09,Tuesday,Morning,204,111,354,Urban Hub,North
DC_016,North Urban Hub DC_016,2026-06-09,Tuesday,Afternoon,223,143,455,Urban Hub,North
DC_016,North Urban Hub DC_016,2026-06-09,Tuesday,Evening,139,96,289,Urban Hub,North
DC_017,South Regional Center DC_017,2026-06-09,Tuesday,Morning,373,223,793,Regional Center,South
DC_017,South Regional Center DC_017,2026-06-09,Tuesday,Afternoon,636,352,1182,Regional Center,South
DC_017,South Regional Center DC_017,2026-06-09,Tuesday,Evening,348,210,691,Regional Center,South
DC_018,East Satellite Depot DC_018,2026-06-09,Tuesday,Morning,158,100,309,Satellite Depot,East
DC_018,East Satellite Depot DC_018,2026-06-09,Tuesday,Afternoon,258,149,439,Satellite Depot,East
DC_018,East Satellite Depot DC_018,2026-06-09,Tuesday,Evening,141,88,290,Satellite Depot,East
DC_019,West Urban Hub DC_019,2026-06-09,Tuesday,Morning,567,349,1107,Urban Hub,West
DC_019,West Urban Hub DC_019,2026-06-09,Tuesday,Afternoon,843,603,1657,Urban Hub,West
DC_019,West Urban Hub DC_019,2026-06-09,Tuesday,Evening,494,247,835,Urban Hub,West
DC_020,Central Regional Center DC_020,2026-06-09,Tuesday,Morning,485,206,720,Regional Center,Central
DC_020,Central Regional Center DC_020,2026-06-09,Tuesday,Afternoon,465,298,960,Regional Center,Central
DC_020,Central Regional Center DC_020,2026-06-09,Tuesday,Evening,308,214,591,Regional Center,Central
DC_021,North Satellite Depot DC_021,2026-06-09,Tuesday,Morning,1306,174,531,Satellite Depot,North
DC_021,North Satellite Depot DC_021,2026-06-09,Tuesday,Afternoon,2197,287,846,Satellite Depot,North
DC_021,North Satellite Depot DC_021,2026-06-09,Tuesday,Evening,1094,129,408,Satellite Depot,North
DC_022,South Urban Hub DC_022,2026-06-09,Tuesday,Morning,188,126,327,Urban Hub,South
